date_time,WS_10_mean,WS_10_min,WS_10_max,WS_10_stdv,WS_40a_mean,WS_40a_min,WS_40a_max,WS_40a_stdv,WS_20_mean,WS_20_min,WS_20_max,WS_20_stdv,WD_20_mean,WD_20_min,WD_20_max,WD_20_stdv,WS_60_mean,WS_60_min,WS_60_max,WS_60_stdv,WD_60_mean,WD_60_min,WD_60_max,WD_60_stdv,Tair_mean,Tair_min,Tair_max,Tair_stdv,Tgrad_mean,Tgrad_min,Tgrad_max,Tgrad_stdv,Pbaro_mean,Pbaro_min,Pbaro_max,Pbaro_stdv,RH_mean,RH_min,RH_max,RH_stdv
2020-09-10 20:10:00,6.9202,3.9494,11.3919,1.3459,9.961,5.4919,13.24,1.3265,8.2889,4.8634,12.6205,1.526,95.42,69.02,121.52,8.98,10.7245,7.6507,13.8479,1.3095,96.52,67.02,117.22,6.235,11.72,11.63,11.9,0.0372,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,991.1,990.9,991.3,0.0581,100.0,100.0,100.0,0.0271
2020-09-10 21:10:00,6.9512,3.9494,9.8414,1.1282,10.0726,5.8018,12.3103,0.993,8.3262,5.484,11.3794,1.1785,95.12,70.62,120.92,7.671,10.9476,8.5803,12.6085,0.8335,96.32,83.02,110.42,4.622,11.7,11.56,11.8,0.0316,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,991.2,991.0,991.4,0.0693,100.0,99.9,100.0,0.0268
2020-09-10 22:10:00,8.0676,3.6393,11.702,1.4333,10.8474,6.7316,14.4797,1.4653,9.3129,5.7942,12.9308,1.4155,93.02,71.52,120.62,6.942,11.6417,7.6507,14.4676,1.4278,94.62,80.22,113.42,5.324,11.98,11.9,12.11,0.0288,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,991.0,990.9,991.2,0.0695,100.0,100.0,100.0,0.027999999999999997
2020-09-10 23:10:00,7.7016,3.9494,12.0121,1.4128,10.773,7.9713,13.55,1.2713,9.2136,5.484,12.6205,1.3702,89.52,70.22,111.12,6.93,11.5797,8.5803,14.7775,1.2512,91.32,78.62,104.22,4.168,12.09,11.97,12.18,0.0349,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,990.6,990.4,990.8,0.0683,97.6,97.3,97.8,0.1147
2020-09-11 00:10:00,9.0785,4.8797,13.2525,1.7533,12.5954,8.9011,15.7194,1.3618,10.7836,6.7251,15.4131,1.6836,93.72,65.72,115.92,8.11,13.5566,10.1296,17.2564,1.2983,95.52,80.32,111.22,4.372,12.11,12.01,12.18,0.0175,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,989.9,989.6,990.1,0.1028,95.7,95.5,96.3,0.1537
2020-09-11 01:10:00,9.829,5.4999,15.7334,1.9468,14.2566,8.9011,19.1286,2.1143,11.7269,6.7251,17.5851,2.1031,92.12,73.62,120.02,7.49,15.390999999999998,11.0592,19.4254,1.8659999999999999,92.92,79.12,110.62,4.821000000000001,11.97,11.84,12.07,0.0347,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,989.4,989.0,989.6,0.1073,95.2,94.7,96.8,0.5107
2020-09-11 02:10:00,9.277000000000001,6.1201,14.1828,1.5189,13.3578,9.211,17.2691,1.3079,10.9574,7.656000000000001,16.0337,1.6426,91.92,71.82,119.02,7.4110000000000005,14.4924,11.369000000000002,18.4958,1.3219,92.92,82.82,108.02,3.838,11.96,11.87,12.04,0.0289,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,988.8,988.5,989.0,0.0992,93.4,92.7,94.0,0.3548
2020-09-11 03:10:00,10.1701,5.81,15.1131,1.8135,14.2938,9.8309,17.579,1.4467,12.093,7.3457,16.6542,1.6811,88.52,65.12,119.02,7.207999999999999,15.0564,11.0592,18.4958,1.5196,90.42,80.22,103.62,3.821,12.07,11.97,12.18,0.0329,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,987.9,987.5,988.1,0.1034,96.6,95.8,97.0,0.3242
2020-09-11 04:10:00,9.8662,6.1201,13.8727,1.7248,13.9095,9.211,17.2691,1.699,11.5904,7.656000000000001,15.4131,1.6786,92.82,68.62,109.92,6.861000000000001,14.7713,10.7493,18.186,1.4941,93.62,75.82,106.02,3.955,11.99,11.9,12.11,0.0301,-0.29600000000000004,-0.29600000000000004,-0.26,0.002,987.4,987.1,987.6,0.0951,99.9,99.3,100.0,0.1503
2020-09-11 05:10:00,10.6786,6.4302,15.7334,1.754,14.8641,8.5912,18.1988,1.5955,12.5957,7.9662,17.8954,1.7339,91.02,66.32,119.32,6.8660000000000005,15.7505,11.0592,18.8057,1.3634,92.72,81.92,101.12,3.285,12.25,12.14,12.38,0.0333,-0.294,-0.29600000000000004,-0.22399999999999998,0.009000000000000001,986.7,986.3,986.9,0.0918,100.0,99.9,100.0,0.0278
2020-09-11 06:10:00,10.4678,5.4999,15.4232,1.8284,14.7463,9.8309,21.2981,2.0467,12.5274,7.9662,19.1365,1.9697,90.72,73.12,114.92,6.996,15.892999999999999,11.6789,21.2846,1.8331,91.82,79.62,110.52,3.859,12.53,12.45,12.65,0.0289,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,986.6,986.1,986.8,0.1212,100.0,99.9,100.0,0.0303
2020-09-11 07:10:00,12.9796,6.7403,17.9041,2.2359,17.0273,12.0003,21.608,2.0418,14.9539,9.2074,20.0674,2.2098,86.42,59.82,111.72,7.164,18.0434,12.6085,22.2141,2.0166,87.52,73.52,106.92,4.216,12.53,12.45,12.65,0.0306,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,986.5,985.8,986.8,0.138,100.0,99.9,100.0,0.0349
2020-09-11 08:10:00,12.1609,6.7403,18.2142,2.1527,16.3145,10.7606,21.608,1.9705,14.2774,8.8971,19.4468,2.0473,84.12,61.72,108.52,7.167999999999999,17.4919,12.2986,21.9043,1.8796,85.42,74.32,100.82,4.445,12.65,12.55,12.72,0.0207,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,986.5,986.1,986.8,0.1413,100.0,99.9,100.0,0.031
2020-09-11 09:10:00,12.4835,7.6706,17.2839,2.167,16.86,12.0003,20.6782,1.7306,14.8422,8.5868,19.1365,1.9945,77.62,62.52,95.02,6.603,18.0124,13.5381,23.1437,1.4879,79.92,66.02,88.22,3.443,12.68,12.58,12.85,0.0379,-0.29600000000000004,-0.332,-0.29600000000000004,0.003,986.3,985.7,986.6,0.1671,100.0,99.9,100.0,0.0298
2020-09-11 10:10:00,12.8184,7.6706,19.1445,2.3016,17.2815,11.3805,21.9179,1.9284,15.0594,9.2074,20.9982,2.2676,80.02,61.62,104.52,6.704,18.2231,12.9183,21.9043,1.8009,82.12,70.32,93.72,4.244,12.84,12.71,12.95,0.0468,-0.41,-0.581,-0.29600000000000004,0.079,986.0,985.5,986.3,0.14400000000000002,100.0,99.9,100.0,0.0416
2020-09-11 11:10:00,13.1843,8.2908,17.9041,1.9096,17.2753,12.0003,20.3683,1.6252,15.4255,10.1382,19.4468,1.8387,84.02,66.32,102.42,6.044,17.9443,12.2986,20.9747,1.4291,86.12,73.12,98.32,3.7319999999999998,12.98,12.85,13.09,0.0365,-0.34700000000000003,-0.581,-0.29600000000000004,0.07200000000000001,985.2,984.8,985.5,0.1265,100.0,99.9,100.0,0.0351
2020-09-11 12:10:00,10.7531,6.7403,16.0435,1.7763,14.2628,10.1408,17.579,1.585,12.725999999999999,7.9662,18.5159,1.7165,83.42,61.12,111.52,7.57,15.0068,9.8197,18.186,1.4427,85.72,65.12,99.12,4.857,13.28,13.19,13.39,0.0425,-0.45899999999999996,-0.581,-0.29600000000000004,0.057999999999999996,985.2,984.9,985.4,0.1005,100.0,99.9,100.0,0.0376
2020-09-11 13:10:00,13.1099,7.6706,18.5243,1.8476,17.424,11.0706,20.9882,1.9147,15.3076,10.4485,20.3776,2.0144,87.32,61.72,105.62,6.505,18.2851,13.5381,20.9747,1.4402,89.32,76.32,101.12,3.423,13.39,13.26,13.53,0.0575,-0.7070000000000001,-0.867,-0.581,0.084,984.1,983.7,984.4,0.1312,100.0,99.9,100.0,0.0339
2020-09-11 14:10:00,12.6633,7.3605,17.2839,1.9549,17.2877,12.3103,19.7485,1.368,15.1649,9.828,19.1365,1.8797,84.52,64.22,108.52,7.562,17.8451,13.5381,20.0451,1.2072,86.22,69.12,96.72,4.308,13.88,13.66,14.04,0.0918,-0.981,-1.1520000000000001,-0.831,0.10300000000000001,983.4,983.0,983.7,0.1306,90.5,88.6,92.3,0.9209999999999999
2020-09-11 15:10:00,10.8027,6.7403,15.7334,1.8259,14.6657,10.7606,18.1988,1.5664,12.8253,8.5868,17.5851,1.8189,85.82,70.32,112.62,5.88,15.4902,11.6789,18.186,1.3807,87.32,76.32,98.62,3.634,13.37,13.26,13.56,0.055999999999999994,-0.594,-0.653,-0.581,0.025,983.2,982.9,983.5,0.0973,94.2,93.0,95.2,0.6916
2020-09-11 16:10:00,11.3795,7.0504,15.4232,1.8619,15.2917,10.7606,18.5088,1.4263,13.39,8.2765,16.9645,1.7426,84.22,63.02,104.12,6.737,16.0293,12.6085,19.1155,1.338,86.72,76.92,96.92,3.4019999999999997,12.9,12.78,12.98,0.0314,-0.58,-0.581,-0.546,0.006,982.9,982.6,983.2,0.1292,95.5,94.8,95.9,0.264
2020-09-11 17:10:00,11.0942,6.1201,15.7334,1.8011,14.7029,10.1408,18.1988,1.8,12.968,8.8971,16.6542,1.6817,82.82,56.52,104.32,7.075,15.6513,11.6789,19.4254,1.5772,84.82,74.12,96.32,3.781,12.77,12.68,12.85,0.0264,-0.568,-0.581,-0.439,0.031,983.2,982.8,983.6,0.1955,95.4,94.6,96.0,0.4367
2020-09-11 18:10:00,11.1624,7.0504,15.7334,1.8488,14.9012,10.1408,19.4385,2.0145,13.0549,8.2765,17.5851,1.9188,82.22,60.72,99.72,6.21,15.8372,11.369000000000002,19.4254,1.7209999999999999,83.62,71.32,94.32,3.782,12.6,12.51,12.72,0.0426,-0.439,-0.474,-0.40299999999999997,0.008,983.2,982.7,983.5,0.1402,95.2,94.3,95.7,0.3648
2020-09-11 19:10:00,10.567,6.4302,15.7334,1.9406,14.2876,10.4507,17.579,1.4374,12.4654,8.2765,16.6542,1.7407,81.82,64.12,104.42,5.667000000000001,15.106,11.6789,18.186,1.364,82.82,73.52,91.12,3.537,12.62,12.51,12.72,0.0347,-0.354,-0.40299999999999997,-0.29600000000000004,0.021,983.5,982.9,983.8,0.1849,97.9,97.5,98.5,0.2363
2020-09-11 20:10:00,10.8027,6.4302,14.8031,1.7025,14.5727,10.7606,17.8889,1.2701,12.7819,8.8971,16.6542,1.4409999999999998,81.82,68.32,99.62,5.63,15.1927,11.369000000000002,17.8761,1.2407,84.32,73.72,95.62,3.487,12.83,12.72,12.95,0.0364,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,983.1,982.8,983.4,0.1225,97.6,97.5,97.7,0.0341
2020-09-11 21:10:00,11.6896,6.1201,16.0435,2.0951,15.5211,11.3805,19.1286,1.619,13.7934,8.5868,17.5851,1.6923,81.02,59.62,101.92,6.247999999999999,16.333,12.6085,19.4254,1.5474,81.52,73.02,90.82,3.302,13.05,12.95,13.19,0.0278,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,982.9,982.5,983.2,0.1352,98.4,98.4,98.6,0.0407
2020-09-11 22:10:00,11.764000000000001,7.0504,15.4232,1.8178,15.2794,11.3805,18.8187,1.3823,13.5948,9.5177,17.2748,1.4844,77.12,60.02,96.12,5.499,16.0913,13.2282,19.1155,1.1979,79.12,69.12,90.92,3.551,13.19,13.09,13.26,0.0224,-0.29600000000000004,-0.29600000000000004,-0.26,0.003,982.2,981.8,982.7,0.1288,98.7,98.6,98.8,0.0326
2020-09-11 23:10:00,11.0384,7.0504,15.1131,1.6857,14.7215,11.3805,17.8889,1.1907,13.0177,8.5868,16.6542,1.5303,78.52,63.02,95.22,5.321000000000001,15.5831,12.6085,18.4958,1.0603,80.32,66.82,90.12,3.3369999999999997,13.08,12.98,13.19,0.0328,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,981.9,981.5,982.1,0.1124,98.8,98.7,99.0,0.0397
2020-09-12 00:10:00,11.5283,7.3605,15.1131,1.6547,14.7897,11.0706,17.579,1.1356,13.3652,8.8971,16.6542,1.4186,77.22,43.3,93.12,5.0280000000000005,15.5397,13.2282,17.8761,0.9624,78.72,71.12,85.92,2.674,12.99,12.92,13.09,0.0283,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,981.1,980.7,981.4,0.1255,98.8,98.7,98.9,0.0573
2020-09-12 01:10:00,10.4864,6.7403,14.4929,1.4035,14.0024,11.3805,15.7194,0.8653,12.3288,8.8971,15.7234,1.3044,80.22,65.62,103.52,5.061,14.573,12.6085,16.3268,0.6885,82.22,75.82,90.62,2.6210000000000004,12.85,12.78,12.95,0.0234,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,980.4,980.1,980.7,0.0971,98.7,98.6,98.9,0.0479
2020-09-12 02:10:00,9.8724,6.4302,13.2525,1.3366,13.2338,9.8309,15.4095,0.8982,11.5718,8.5868,14.172,1.117,81.82,67.42,97.42,5.042,13.8603,11.0592,15.3972,0.7988,82.82,76.52,90.82,2.544,12.74,12.65,12.85,0.0327,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,979.4,979.0,979.6,0.1158,98.8,98.7,98.9,0.0401
2020-09-12 03:10:00,9.0537,6.1201,12.3222,1.0618,12.2049,9.5209,13.8599,0.7258,10.7774,8.2765,13.2411,0.9048,79.42,61.12,95.12,5.077,12.7262,11.0592,13.8479,0.5317,81.62,71.02,89.22,2.318,12.65,12.58,12.78,0.0244,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,978.4,978.1,978.6,0.0967,98.3,98.2,98.5,0.0368
2020-09-12 04:10:00,9.3452,5.4999,12.3222,1.1009,12.614,10.7606,13.8599,0.5448,11.3049,7.656000000000001,13.2411,0.8986,65.42,52.98,79.92,4.272,12.8626,11.9888,14.1578,0.3675,65.32,60.72,71.42,1.736,12.51,12.44,12.61,0.0197,-0.29600000000000004,-0.29600000000000004,-0.26,0.004,977.4,977.1,977.6,0.0959,98.6,98.5,98.8,0.0764
2020-09-12 05:10:00,7.9125,4.8797,10.7717,1.1486,10.8102,7.9713,12.9301,0.8442,9.3936,6.4148,12.3102,1.0463,90.02,64.32,107.42,7.555,11.2637,8.8902,12.6085,0.6433,90.92,76.32,99.32,4.215,15.1196862429606,14.955846454430489,15.309003562808874,0.08282420411446956,-0.29600000000000004,-0.29600000000000004,-0.29600000000000004,0.0,976.7,976.3,977.2,0.2171,78.21862315813624,76.56393068625243,79.67154579986219,0.7555056460867571
2020-09-12 06:10:00,6.393,3.9494,8.6009,0.9520000000000001,8.8825,7.3515,9.8309,0.4401,7.6622,5.484,9.2074,0.785,96.32,75.72,114.72,6.157,8.9397,8.2704,9.8197,0.3439,95.12,88.62,103.72,3.3989999999999996,15.1196862429606,14.955846454430489,15.309003562808874,0.08282420411446956,-0.17,-0.29600000000000004,-0.01,0.087,976.5,976.2,976.7,0.1153,78.21862315813624,76.56393068625243,79.67154579986219,0.7555056460867571
2020-09-12 07:10:00,5.8968,3.9494,7.3605,0.6177,6.9052,6.1118,7.6614,0.4358,6.6134,5.1737,7.656000000000001,0.4443,79.72,67.22,89.72,4.521,7.8614,6.7211,8.8902,0.42200000000000004,77.42,70.22,87.32,4.933,15.1196862429606,14.955846454430489,15.309003562808874,0.08282420411446956,0.784,0.062,1.3880000000000001,0.408,976.7,976.4,976.9,0.099,78.21862315813624,76.56393068625243,79.67154579986219,0.7555056460867571
2020-09-12 08:10:00,6.1263,3.6393,7.9807,0.8379,6.8432,4.2522,7.9713,0.6694,6.9113,4.5531,8.2765,0.7143,87.02,67.32,102.02,5.082,6.3369,3.6225,7.9606,0.9959,75.32,41.96,94.22,10.29,11.98,11.56,12.65,0.2744,1.608,-0.22399999999999998,6.068,1.72,976.5,976.2,976.9,0.2114,100.0,99.9,100.0,0.022000000000000002
2020-09-12 09:10:00,4.7792,3.0191,5.81,0.6456,5.3927,3.3224,6.4217,0.6713,5.2606,3.312,6.4148,0.6851,78.92,53.52,94.02,5.921,5.0293,2.693,6.4113,0.6172,53.44,352.75,82.62,21.16,16.71,14.07,19.31,1.7630000000000001,3.405,0.85,6.654,2.104,976.1,975.9,976.4,0.1005,73.38,54.18,90.1,11.61
2020-09-12 10:10:00,1.6558,0.2281,3.6393,0.8528,3.2512,2.0827,4.5621,0.5672,1.9765,0.5194,3.6223,0.7118,26.39,334.418,330.82,47.08,4.1196,2.693,5.1718,0.4468,320.92,334.41900000000004,330.72,15.35,20.19,19.79,21.25,0.3973,5.627000000000001,5.336,6.068,0.187,975.5,975.2,975.7,0.1205,43.92,38.56,49.38,2.294
2020-09-12 11:10:00,4.5119,2.0887,7.6706,1.1077,5.1882,3.0125,7.3515,0.7227,4.9087,2.6914,7.3457,0.9054,231.42,203.42,283.42,13.37,5.4383,3.6225,7.3409,0.7802,245.12,210.42,288.32,13.91,21.1,20.86,21.74,0.2351,-0.648,-0.938,-0.439,0.12300000000000001,975.8,975.6,976.1,0.14,62.31,50.52,68.2,4.1530000000000005
2020-09-12 12:10:00,8.4397,5.1898,12.3222,1.4823,10.1656,6.4217,14.4797,1.6792,9.4742,5.484,12.6205,1.5502,290.52,269.52,312.52,7.849,10.4333,6.1014,14.7775,1.8133,287.52,270.62,303.22,5.311,22.05,21.99,22.16,0.0345,-0.937,-1.187,-0.7240000000000001,0.10300000000000001,976.0,975.5,976.2,0.1315,32.12,26.08,35.43,2.2159999999999997
2020-09-12 13:10:00,14.0154,7.9807,18.5243,2.2942,17.2691,12.3103,20.9882,1.8279,15.8165,10.1382,20.3776,2.0628,270.62,247.02,293.22,6.712999999999999,17.8079,11.9888,20.9747,1.8629,273.12,253.02,287.52,4.658,20.97,20.53,21.27,0.1872,-1.128,-1.294,-0.867,0.11,975.4,974.9,975.7,0.1263,32.57,30.16,34.72,1.148
2020-09-12 14:10:00,10.6538,6.4302,15.4232,1.9568,13.0231,8.5912,16.3393,1.6538,12.0248,7.656000000000001,16.3439,1.9778,261.62,240.42,290.02,7.468,13.1786,8.2704,16.3268,1.6280000000000001,264.22,248.32,281.92,5.585,18.07,17.85,18.36,0.1022,-1.276,-1.649,-1.0090000000000001,0.17,975.7,975.4,976.0,0.0995,57.66,53.32,60.13,1.364
2020-09-12 15:10:00,10.5112,4.8797,16.0435,2.0535,12.7752,8.2812,16.3393,1.6438,11.9255,6.7251,16.3439,1.9449,266.82,241.32,285.72,6.531000000000001,13.3336,8.2704,16.9465,1.5332,270.22,251.62,282.92,5.211,18.32,18.12,18.6,0.1143,-1.061,-1.436,-0.653,0.22699999999999998,975.7,975.5,975.9,0.0809,50.64,40.5,56.52,3.3480000000000003
2020-09-12 16:10:00,7.8443,4.5696,11.3919,1.4085,9.273,6.7316,12.3103,1.0351,8.7978,5.484,12.6205,1.2461,273.72,254.22,299.92,9.08,9.3302,6.7211,13.8479,1.1725,276.32,255.42,299.62,7.382999999999999,18.5,18.36,18.63,0.064,-0.9279999999999999,-1.2229999999999999,-0.581,0.16399999999999998,976.4,976.2,976.5,0.0629,52.01,46.59,54.45,1.3659999999999999
2020-09-12 17:10:00,7.1186,4.5696,9.8414,1.0984,9.18,6.7316,12.0003,0.9601,8.0159,5.484,11.0691,1.037,258.52,243.72,280.62,5.428,10.0552,7.9606,12.2986,0.8341,258.92,249.32,270.82,3.469,19.43,19.24,19.65,0.105,-0.498,-0.581,-0.29600000000000004,0.07400000000000001,976.4,976.2,976.5,0.0537,32.5,24.62,36.86,2.597
2020-09-12 18:10:00,4.5026,3.3292,5.81,0.5278,7.2771,6.1118,8.5912,0.4246,5.8377,3.9325,7.3457,0.561,260.02,247.42,273.02,4.088,8.2333,7.3409,8.8902,0.3917,264.82,258.72,268.42,1.633,19.39,19.17,19.65,0.1037,0.85,0.563,1.208,0.254,976.2,976.0,976.4,0.0773,28.01,25.44,32.61,2.032
2020-09-12 19:10:00,3.7149,2.7089999999999996,4.8797,0.3976,6.4403,5.4919,7.3515,0.4977,5.4219,4.2428,6.4148,0.4704,266.42,252.02,275.62,4.649,7.0,6.1014,7.9606,0.4747,267.02,263.12,274.02,2.351,19.49,19.28,19.72,0.1214,2.498,2.252,2.577,0.1,976.1,976.0,976.3,0.0675,26.85,24.42,29.55,1.194
2020-09-12 20:10:00,1.9728,1.1584,3.6393,0.3901,3.7055,2.7026,4.5621,0.3651,2.5580000000000003,1.4503,3.9325,0.4623,275.52,257.42,295.42,7.291,4.4158,3.6225,5.1718,0.3049,282.32,270.52,285.52,2.35,18.31,18.15,18.53,0.1173,1.203,0.85,1.4240000000000002,0.212,975.9,975.8,976.1,0.0676,36.39,34.21,38.84,1.089
2020-09-12 21:10:00,8.9607,5.1898,12.0121,1.3545,10.9776,7.3515,13.8599,1.2831,10.0451,6.4148,12.6205,1.266,267.42,244.12,283.12,5.876,11.5983,7.6507,13.8479,1.149,267.22,253.02,279.02,4.563,12.8,12.72,12.89,0.026000000000000002,-0.303,-0.36700000000000005,-0.29600000000000004,0.017,976.6,976.2,976.8,0.086,100.0,99.9,100.0,0.0269
2020-09-12 22:10:00,8.4583,4.5696,11.0818,1.1772,10.4383,7.6614,12.6202,1.0624,9.5859,6.4148,12.3102,1.1927,275.02,254.42,294.92,5.603,10.898,7.9606,13.5381,1.0814,275.62,260.02,289.12,4.252,12.8,12.72,12.93,0.0298,-0.534,-0.581,-0.474,0.032,976.9,976.7,977.2,0.0812,100.0,99.9,100.0,0.0266
2020-09-12 23:10:00,7.8629,4.8797,11.0818,1.1685,10.3701,6.7316,12.9301,1.1604,9.1329,6.1045,12.0,1.158,270.62,248.12,285.82,6.306,11.0902,7.6507,13.2282,1.1657,271.92,252.62,287.52,4.877,12.87,12.79,13.06,0.0381,-0.41600000000000004,-0.51,-0.36700000000000005,0.055999999999999994,976.5,976.2,976.9,0.1241,100.0,99.9,100.0,0.0264
2020-09-13 00:10:00,10.0832,6.4302,12.9424,1.2981,11.6408,8.2812,14.1698,1.1139,11.0629,7.3457,13.5514,1.1239,267.72,255.32,278.32,4.598,11.8338,9.2,14.4676,1.0926,268.42,255.42,284.72,5.084,12.94,12.86,13.03,0.0271,-0.389,-0.51,-0.29600000000000004,0.036000000000000004,976.8,976.3,977.2,0.1935,100.0,99.9,100.0,0.0229
2020-09-13 01:10:00,9.4196,5.81,12.9424,1.5294,12.9859,9.5209,16.6492,1.298,11.1001,7.0354,14.7925,1.5421,270.62,249.62,287.82,6.117000000000001,14.2817,10.4395,17.8761,1.3002,273.82,263.62,283.92,3.53,13.39,13.03,13.64,0.1358,-0.022000000000000002,-0.18899999999999997,0.062,0.039,976.1,975.7,976.6,0.2102,86.7,83.3,91.8,2.4130000000000003
2020-09-13 02:10:00,4.8288,3.0191,6.7403,0.725,6.8122,5.4919,8.5912,0.6168,5.757000000000001,3.9325,7.3457,0.6739,276.52,256.52,301.52,6.5920000000000005,7.4028,6.1014,8.8902,0.6216,280.62,269.92,294.02,4.75,14.15,14.01,14.22,0.0452,-0.011000000000000001,-0.11699999999999999,0.062,0.013999999999999999,976.0,975.6,976.7,0.3243,72.1,70.37,73.88,0.7752
2020-09-13 03:10:00,5.4007,3.3292,8.2908,0.8801,7.6366,5.182,10.7606,0.9496,6.4024,4.2428,8.5868,0.8601,279.52,255.42,297.92,7.125,8.6051,6.1014,11.0592,1.0833,283.12,269.92,300.72,5.655,13.9,13.81,14.04,0.0382,-0.026000000000000002,-0.26,0.133,0.071,975.5,975.1,975.8,0.1507,72.76,71.49,74.11,0.6129
2020-09-13 04:10:00,9.5002,5.4999,13.8727,2.0306,12.4404,8.2812,16.3393,1.5521,10.8333,6.1045,15.4131,1.9809,262.42,243.52,280.92,6.683,13.2716,8.8902,16.3268,1.4489,266.22,248.62,279.02,4.762,11.82,11.43,12.51,0.3034,-0.524,-0.581,-0.439,0.052000000000000005,976.1,975.7,976.5,0.1957,88.6,82.8,92.3,2.702
2020-09-13 05:10:00,9.4878,6.1201,13.5626,1.5598,12.2111,8.2812,16.0294,1.3296,10.796,7.3457,14.4822,1.3522,270.62,242.22,312.22,7.921,13.1352,9.5099,16.9465,1.2624,274.62,262.02,296.62,6.476,10.35,10.21,10.55,0.0703,-0.27,-0.29600000000000004,-0.22399999999999998,0.031,976.4,976.2,976.6,0.0743,100.0,99.9,100.0,0.027999999999999997
2020-09-13 06:10:00,9.8476,6.4302,14.8031,1.7155,14.0458,10.4507,18.1988,1.5323,11.9627,7.3457,15.7234,1.6346,287.72,267.22,308.32,7.287000000000001,15.2609,10.7493,19.1155,1.5121,289.32,273.12,303.22,5.301,10.88,10.76,11.0,0.0394,0.128,-0.08199999999999999,0.205,0.046,976.8,976.4,977.1,0.1306,80.1,78.11,82.1,0.956
2020-09-13 07:10:00,12.1547,7.3605,18.2142,2.1007,16.2153,11.3805,21.9179,2.0145,14.5008,10.1382,20.3776,2.0715,279.42,255.72,304.42,6.731,17.244,12.9183,22.8339,2.0463,281.92,265.22,296.62,5.391,10.93,10.76,11.06,0.0587,-0.126,-0.18899999999999997,0.133,0.07200000000000001,977.2,976.8,977.5,0.1407,89.8,87.8,91.1,1.026
2020-09-13 08:10:00,12.7936,7.3605,19.4546,2.0727,16.3641,11.0706,21.9179,2.0963,15.0221,9.828,21.3085,2.0553,283.72,262.72,307.92,7.157,17.5724,12.2986,22.524,1.8827,285.62,268.42,301.32,5.587000000000001,11.13,10.89,11.36,0.0979,-0.374,-0.439,-0.18899999999999997,0.08199999999999999,977.8,977.2,978.1,0.1506,80.2,77.01,83.1,1.226
2020-09-13 09:10:00,11.243,6.1201,15.4232,1.9741,15.0624,10.7606,18.5088,1.4319,13.0115,7.9662,16.9645,1.8090000000000002,293.72,272.42,313.02,7.082999999999999,16.271,11.369000000000002,19.1155,1.3987,296.22,282.52,308.72,4.688,9.88,9.66,10.21,0.1113,0.13699999999999998,-0.153,0.348,0.122,978.5,977.9,978.9,0.1545,88.0,82.0,92.7,3.458
2020-09-13 10:10:00,15.6031,7.3605,23.7961,3.3535,20.4241,11.0706,30.2859,3.4253,18.3049,9.5177,28.7553,3.4739999999999998,281.42,259.42,299.52,7.577999999999999,21.6626,13.8479,30.2705,3.2882,285.42,269.02,304.12,5.497000000000001,10.01,8.2,11.9,1.499,-0.405,-1.1520000000000001,0.276,0.40399999999999997,979.1,978.0,979.7,0.2645,83.7,66.26,95.1,11.17
2020-09-13 11:10:00,13.9223,8.2908,20.3849,2.51,18.2174,12.0003,23.4676,2.4063,16.2695,10.4485,23.1702,2.5921,272.52,237.02,297.12,7.7010000000000005,19.1713,14.1578,24.0733,2.0692,274.22,255.62,291.12,6.7170000000000005,11.22,10.67,11.83,0.4246,-0.917,-1.1520000000000001,-0.688,0.134,979.5,978.5,979.9,0.2059,68.2,62.37,72.03,2.036
2020-09-13 12:10:00,16.2667,7.6706,23.486,3.1885,20.8208,13.55,26.5668,2.5581,18.8448,10.1382,25.0319,3.0607,277.72,252.52,295.12,7.4270000000000005,21.4395,13.2282,27.1719,2.8339999999999996,280.32,248.42,296.62,5.898,12.01,11.76,12.24,0.1144,-1.146,-1.436,-0.867,0.131,979.3,978.6,979.8,0.2157,59.45,46.01,65.09,3.4339999999999997
